smiles_list,density,Rg,Scaled Rg,Cp,Cv,bulk_modulus,isentropic_bulk_modulus,r2,static_dielectric_const,dielectric_const_dc,nematic_order_parameter,refractive_index
*OC(=O)c1ccc(Cc2ccc(C(=O)OC(=O)c3ccc(C(=O)O*)cc3)cc2)cc1,1.249867419,22.00126626,0.091579457,2670.356381,2603.003393,4155293535,4262787427,23.93241051,1.43427327,3.033360815,0.049750431,1.612168585
*CCOCCOC(=O)c1ccc(CCc2ccc(C(=O)OC(=O)c3ccc(*)cc3)cc2)cc1,1.18004843,18.80091141,0.088340845,3078.016052,3008.821008,3816099995,3903964577,16.47779035,2.26775413,3.745284581,0.048519044,1.574017297
*Oc1ccc(C2(C)CCC(C(C)(C)c3ccc(OCC(=O)OC(*)=O)cc3)CC2)cc1,1.094619809,20.83117223,0.102945427,3129.37423,3064.334759,3801244673,3881939575,29.07884713,1.22382668,2.531396925,0.070394719,1.519068874
*CC(=O)OC(=O)COc1ccc(C(=O)c2ccc(Oc3ccc(O*)c(C)c3)cc2)cc1,1.244822078,21.83974608,0.096547108,2695.749476,2642.743493,4819059315,4915684238,30.26635784,1.448108325,3.097797123,0.053161657,1.627786472
*CC(COc1ccc(C(C)(C)c2ccc(OCC(=O)OC(*)=O)cc2)cc1)C(C)(C)C,1.090283877,20.37481245,0.100394437,3261.513638,3219.22254,3359477817,3403993215,26.22382244,1.25710939,2.637093271,0.061223809,1.542719638
*CCCCCOc1ccc(C(=O)OC(=O)c2ccc(C(C)(CC)c3ccc(*)o3)cc2)cc1,1.122077586,21.67128209,0.10350241,2984.60905,2936.016878,3772326751,3834738735,34.75311621,1.296466817,2.80438182,0.076421994,1.583639796
*CCOCCOC(=O)c1ccc(CCc2ccc(C(=O)OC(=O)c3cccc(O*)c3)o2)cc1,1.227156339,18.23326138,0.082139553,2878.868966,2712.447862,3822601911,4056813928,19.95763995,1.368753873,2.754160313,0.052294135,1.544476105
*CCCCCOc1ccc(C(=O)OC(=O)c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,1.18644109,24.45291101,0.113188027,2875.943435,2826.766715,3354665456,3413130071,41.86202504,1.289037248,2.997462281,0.06321668,1.645729332
*OCOC(=O)c1ccc(C(=O)OC(=O)c2cccc(C(=O)c3ccc(*)cc3)c2)cc1,1.257065786,21.25892219,0.088489478,2543.680251,2488.970842,3973019051,4060268966,24.5032654,1.494330016,3.051778427,0.041038966,1.59920243
*CCCCCOc1ccc(C(=O)OC(=O)c2ccc(C)cc2C(=O)Nc2ccc(*)cc2)cc1,1.160198053,21.30316893,0.100231002,2930.736641,2886.367161,4054737931,4117038139,27.60451983,1.45650685,2.958223864,0.053296676,1.581681705
*CCCOc1ccc(C(=O)OC(=O)c2ccc(OCCOc3ccc(C(*)=O)cc3)cc2)cc1,1.227819735,23.88654944,0.108180775,2797.442625,2735.091344,4578314931,4682628828,27.86363757,1.702821432,3.426157401,0.08005162,1.650253305
*CCCCOc1cccc(C(=O)OC(=O)c2ccccc2-c2ccccc2C(=O)OCCOCC*)c1,1.173381137,20.2657267,0.093315061,2930.005787,2857.151121,4017783042,4120250016,25.91587178,1.429092369,2.857845736,0.049213016,1.558445818
*Oc1ccc(C(=O)OC(=O)c2ccc(C(=O)c3ccc(*)c(C(C)C)c3)cc2)cc1,1.15350795,21.55623366,0.097062879,2769.352459,2722.771128,3232514636,3287842966,27.42206733,1.321604483,2.892723929,0.064696959,1.603471062
*CCCOc1ccc(C(=O)OC(=O)COc2ccc(OCC(=O)OC(*)=O)cc2)c(Cl)c1,1.332400838,21.93728431,0.09031984,2514.668461,2443.910606,4665536601,4800415588,33.01974811,1.567471319,2.948978758,0.103436056,1.543213348
*CCCOc1ccc(C(=O)OC(=O)c2cccc(C(=O)Oc3ccc(O*)cc3)c2)cc1OC,1.243686083,22.27144094,0.097400923,2753.738596,2654.936175,3671523704,3808075132,28.88950438,1.577214684,3.144439249,0.041613546,1.602256086
*CCCOc1ccc(C(=O)OC(=O)c2ccc(Cc3ccc(C(=O)O*)cc3)cc2)cc1OC,1.204305288,23.76749341,0.107641577,2733.599718,2657.729608,4467871853,4595581773,32.99264695,1.550826407,3.14072451,0.043890094,1.609316036
*CCCCCCOc1cccc(C(=O)OC(=O)c2cccc(C(=O)c3ccc(O*)cc3)c2)c1,1.176190201,20.68882873,0.097211703,2881.753395,2813.143041,3711693210,3802044234,23.79778383,1.36761864,2.921452678,0.059027772,1.598071975
*CCCOc1cccc(C(=O)OC(=O)c2cccc(C(=O)c3ccc(*)c(CC)c3)c2)c1,1.161641996,22.7297566,0.104198581,3295.68525,3050.704109,3051398688,3296371516,26.53427469,1.483846912,2.973744878,0.073034961,1.577941053
*CC(=O)OC(=O)c1ccc(C(=O)OCCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,1.262702916,25.92470059,0.113318875,3110.030061,2724.809855,2868713004,3274295542,52.41312511,1.464520695,2.92445317,0.040167917,1.568417188
*CCCCCCOc1ccc(C(=O)OC(=O)c2cccc(C(=O)OCCOCCOCC*)c2)cc1OC,1.160068757,22.16664712,0.107169351,3100.026927,3019.662497,4152364456,4262902164,35.24172868,5.292924501,6.753540032,0.052218046,1.568634926
*CCCCCCCC(=O)NNC(=O)c1cccc(C(=O)OC(=O)c2cccc(OCCC*)c2)c1,1.14031232,20.19261308,0.095574704,3107.956534,3016.745732,3712961393,3825217693,22.45007474,1.485639113,2.936085414,0.052293175,1.565390144
*CCCCCOc1cccc(C(=O)OC(=O)c2ccc(C(=O)Oc3cccc(O*)c3)cc2)c1,1.204606132,23.4201622,0.106068535,2740.232663,2694.598005,4139802403,4209867433,38.46928084,1.737767996,3.292436026,0.05719574,1.598332891
*CCCCC(=O)OCCCCCCOC(=O)c1cccc(C(=O)OC(=O)c2ccc(O*)cc2)c1,1.168613191,20.85780175,0.09847511,2966.758878,2899.123822,4449287365,4553007126,21.76184154,1.798544149,3.131474637,0.037825957,1.527393364
*CCCOc1cccc(C(=O)OC(=O)c2cccc(C(=O)c3ccc(O*)c(C)c3)c2)c1,1.2014471,21.73358002,0.099349592,2760.0502,2682.541874,3725932807,3833519869,30.37419665,1.371301809,2.914099753,0.068787466,1.594615296
*COc1ccc(C(=O)OC(=O)c2cccc(C(=O)OC(=O)c3cccc(O*)c3)c2)cc1,1.293102451,21.25615903,0.088767301,2447.129367,2397.573829,4427322403,4518916575,20.23073397,1.424747728,2.970365804,0.040280624,1.595499319
*Oc1ccc(C(=O)OC(=O)c2ccccc2C(=O)OCCCOC(=O)c2ccc(*)cc2)cc1,1.246175076,17.24950299,0.075641707,2943.740144,2787.876276,3622450023,3824966302,10.59771128,1.404156591,2.855580677,0.102746257,1.565702426
*CCCCOc1ccc(C(=O)OC(=O)c2cccc(C(=O)OC(=O)c3ccncc3*)c2)cc1,1.247659224,21.1156115,0.092717428,2643.412934,2573.870202,4813338394,4943392659,22.19451363,1.435881196,2.930006042,0.06985711,1.57927985
*CC(COc1ccc(C)cc1)OC(=O)c1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,1.209756012,20.11737796,0.089912277,2927.523465,2845.302831,3748441693,3856786545,25.79886382,1.357192849,2.908006126,0.059692022,1.597126569
*CCOCCOCCOC(=O)c1ccc(C(C)(C)c2ccc(OCC(=O)OC(=O)C*)cc2)cc1,1.175587449,18.47274661,0.086991135,3024.471176,2925.966926,4269999096,4413606547,13.79788536,2.708246309,4.085520008,0.075580778,1.54184101
*CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(OCC(=O)OC(=O)C*)cc2)cc1,1.240361052,21.21200555,0.095600706,2735.88772,2673.947901,5283422517,5405776814,21.48433095,1.626233099,2.990324575,0.065649183,1.537560235
*CCOC(=O)c1ccc(COCCOCc2ccc(C(=O)OC(=O)c3cccc(O*)c3)o2)cc1,1.263154505,24.10610363,0.106353881,2691.164821,2598.084816,4630577151,4796146246,30.32568255,2.148422015,3.674712142,0.080580545,1.589430756
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)cc2)cc1OC,1.220561053,23.87891934,0.105893777,2882.38313,2812.912476,3434996433,3519827849,32.58713793,1.360392658,2.982594126,0.067784964,1.619321298
*CCOC(=O)c1ccc(COCCOCc2ccc(C(=O)OC(=O)c3ccc(O*)cc3)o2)cc1,1.255323694,17.50389578,0.077225556,2857.858029,2726.390258,4310378257,4518024539,12.45664136,1.744834535,3.267178896,0.033733696,1.588189019
*Oc1cccc(C(=O)OC(=O)COc2ccc(OCC(=O)OC(=O)c3ccncc3*)cc2)c1,1.303756929,17.68123391,0.072742625,3000.873343,2868.452429,4144352981,4334629760,20.47063952,1.465440564,2.89120019,0.054954699,1.557485032
*Oc1ccc(C(=O)OC(=O)COc2ccc(OCC(=O)OC(=O)c3ccncc3*)cc2)cc1,1.309703473,22.5016711,0.092574457,2628.17792,2480.159346,3163593860,3352077647,24.70507479,1.345979721,2.756470704,0.034499559,1.552575597
*CCCCCCOc1cccc(C(=O)OC(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)cc2)c1,1.186442612,23.46858159,0.10796696,2829.096741,2770.891464,3979690535,4063247542,35.91541016,1.790094276,3.273230653,0.063568266,1.575797061
*COCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)Oc3ccc(O*)c(C)c3)cc2)cc1,1.250201218,24.0044547,0.10376231,2982.488053,2862.703058,4076126875,4246310149,32.70619331,1.377523601,3.004449348,0.070499064,1.620779364
*COCOc1ccc(C(=O)OC(=O)c2ccc(Oc3cc(O*)cc(OCCCCC)c3)cc2)cc1,1.192635078,20.18399549,0.094099251,3017.516218,2913.71242,3504460106,3629223259,24.41873541,1.612845421,3.144722468,0.037688898,1.591187307
*CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(OCC(C*)OC(=O)CC)cc2)cc1,1.149303838,20.15525775,0.095216436,3052.021124,2977.662142,4154685802,4258385989,24.57127735,1.499847602,2.872595841,0.034113965,1.54037276
*c1cnccc1C(=O)OC(=O)COc1ccc(OCC(=O)OC(=O)CCC2CCC(*)O2)cc1,1.268825302,21.0993989,0.094429089,2685.691217,2622.280727,5008819336,5129994097,30.98579496,1.643185227,3.034054652,0.065211985,1.54624365
*CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)Nc3ccc(O*)cc3)cc2)cc1,1.184750014,26.30120965,0.121153242,2843.244634,2790.282602,4003007434,4078974680,28.59234731,1.892365923,3.572821298,0.093024688,1.637209631
*CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)Oc3cccc(O*)c3)cc2)cc1,1.194945509,22.6054828,0.103996283,3044.101579,2950.640316,3963155227,4088762212,34.11044412,1.28124567,2.901680365,0.087767711,1.618775678
*CCCCCCOc1cccc(C(=O)OC(=O)c2cccc(C(=O)Oc3ccc(O*)cc3)c2)c1,1.193800262,22.11432438,0.101736714,2823.425282,2764.043214,3974240566,4059587474,25.92966348,1.858974297,3.360284822,0.09735655,1.5815532
*CCCCCCOc1cccc(C(=O)OC(=O)c2ccc(C(=O)Oc3cccc(O*)c3)cc2)c1,1.192604556,23.38570087,0.107585668,2918.379726,2827.261818,3877745853,4002455232,28.58399654,1.816766383,3.405535322,0.047825645,1.608965177
*Oc1ccc(C(=O)OC(=O)c2ccc(OCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1,1.199345115,24.97981282,0.114919363,2868.528717,2764.598315,4586140861,4759095684,37.12805457,1.390822702,2.991256224,0.044282196,1.612585974
*c1cnccc1C(=O)OC(=O)COc1ccc(OCC(=O)OC(=O)c2ccncc2*)c(C)c1,1.286687694,19.50429723,0.082727179,2443.250914,2393.734937,4806281217,4905619983,17.42418886,1.366346872,2.685128812,0.056475976,1.522754721
*C(=O)OC(=O)COc1ccc(OCC(=O)OC(=O)c2ccncc2*)c(-c2ccccc2)c1,1.299180182,18.25281804,0.076740087,2784.418321,2760.435855,4434530204,4473091707,20.23211556,1.507461816,2.920812575,0.027038147,1.553496302
*Oc1c(C(=O)OC(=O)COc2ccc(OCC(=O)OC(*)=O)cc2)cccc1C(C)CCCC,1.195178177,18.61614181,0.086095069,2866.883062,2783.485396,3532834430,3638692054,24.10250653,1.369244188,2.711338088,0.058569543,1.530390114
*CCC(=O)OC(=O)CCc1cc(C(=O)c2ccc(O*)cc2)c(C(=O)O)cc1C(=O)O,1.307562327,18.46353291,0.077774869,2572.996237,2541.235063,5223111022,5288432117,18.70132386,1.703589625,3.103572553,0.027066256,1.549187829
*COc1ccc(C(=O)OC(=O)c2ccc(COCCOCc3ccc(C(=O)O*)cc3)cc2)cc1,1.247585797,22.64950621,0.100441805,2759.985643,2672.464943,4959185375,5121455098,36.63942312,2.778364727,4.279967525,0.041487898,1.581645598
*COCOc1ccc(C(=O)OC(=O)c2ccccc2C(=O)OC(=O)c2ccc(O*)cc2)cc1,1.314098946,20.45966922,0.086779838,2764.56646,2664.817523,4280429474,4440597675,26.41739606,1.660103731,3.156245933,0.053892289,1.579918416
*CCOCCOCCOC(=O)CCCCCC(=O)OC(=O)c1cccc(C(=O)OCC(F)(F)O*)c1,1.24581994,21.21364716,0.096052368,3401.76015,2901.580118,2934921801,3440584557,22.93472262,2.668722532,3.881999503,0.03892671,1.487708631
*CC(=O)OC(=O)c1ccc(OCCCOc2ccc(C(=O)NCCCCCCNC(*)=O)cc2)cc1,1.177504334,19.70610767,0.09500568,2978.175807,2899.307315,4243068302,4358437503,16.63284429,7.867919846,9.298744357,0.043769257,1.559110166
*CCCCCCOc1ccc(C(C)(c2ccccc2)c2ccc(OCC(=O)OC(=O)C*)cc2)cc1,1.118713976,18.46782597,0.090151353,3237.763046,3127.356372,4060271993,4203586553,15.39271564,1.508319115,2.918426212,0.06961361,1.552451963
*COc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O*)cc3)cc2)cc1,1.28978803,23.91310595,0.099862908,2615.938864,2580.832988,4007345495,4062057898,36.75750746,1.38088976,3.118313602,0.078813365,1.654516196
*CCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(*)cc3)cc2)cc1,1.255345113,23.28051424,0.100246539,2647.960554,2595.538257,4325943023,4413341681,33.98935575,1.435500089,3.128419483,0.090404707,1.641011698
*OC(=O)CCC(=O)OC(=O)c1cccc(-c2cccc(C(=O)c3ccc(*)cc3)c2)c1,1.221334036,14.76066398,0.063281524,3176.362344,2839.375722,3033303862,3393228518,8.411534192,1.555873113,3.09739227,0.040679841,1.594214276
*CC(=O)OC(=O)COc1ccc(C(C)(c2ccccc2)c2ccc(OCC(O)C*)cc2)cc1,1.157372315,17.80966008,0.083457186,3048.49753,3000.613474,4066180092,4130884965,23.81181665,1.621008075,3.101025417,0.080193745,1.574807081
*CCOc1ccc(C(=O)OC(=O)COc2ccc(C(C)(CC)c3ccc(O*)cc3)cc2)cc1,1.150148677,22.23244127,0.104182617,2973.275305,2909.581578,3919221167,4004956153,24.51833245,1.258798563,2.655744583,0.053690649,1.548207357
*CCCOc1ccc(C(=O)OC(=O)COc2ccc(C(C)(C)c3ccc(O*)cc3)cc2)cc1,1.153291063,21.96841244,0.102945361,3212.879373,3090.27306,3668195267,3813758766,24.3502885,1.263465627,2.654013326,0.039581751,1.546139612
*CCCOc1ccc(C(=O)OC(=O)c2ccc(Oc3cc(O*)cc(OCCCCC)c3)cc2)cc1,1.162596204,21.36834912,0.099866975,2994.68109,2889.114239,3264710906,3383794289,28.21929537,1.835363224,3.379298648,0.076519554,1.594971919
*CCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O*)cc3)o2)cc1,1.300293536,17.87409822,0.074221236,2513.666129,2473.460551,4203859705,4272160368,13.69475933,1.449907785,3.085422607,0.044737343,1.623426876
*c1ccc(C(=O)OC(=O)c2cccc(COCC(F)(F)C(F)(F)C(*)(F)F)c2)cc1,1.408726032,20.62394462,0.081767322,2331.618486,2254.837586,3988053118,4123679671,24.34250188,1.540364341,2.819760918,0.054192828,1.50976706
*CCCOc1ccc(C(=O)OC(=O)c2ccccc2C(=O)OC(=O)c2cccc(O*)c2)cc1,1.260725803,19.65745951,0.086200964,2679.98914,2554.403023,3408874329,3576289786,25.71834857,1.467147093,2.926836809,0.064409779,1.568339796
*CCOc1ccc(C(=O)OC(=O)c2cc(OC)cc(C(=O)OCC(F)(F)O*)c2)cc1OC,1.316487366,21.92214188,0.092492961,2571.61897,2512.604193,4385124588,4488102431,29.56406063,1.874830198,3.296051724,0.029408859,1.556027482
*CCCCOCOCCCCOC(=O)c1ccc(C(=O)OC(=O)c2ccc(OCC*)c(OC)c2)cc1,1.162300825,19.20179987,0.090569153,3004.818814,2944.928217,4193976991,4279278994,19.98474882,1.493935215,2.915619374,0.03480748,1.556176134
*COc1ccc(C(=O)OC(=O)c2cccc(C(=O)OC(=O)c3ccc(O*)cc3)c2)cc1,1.29455572,22.89644397,0.095617252,2467.821963,2422.145278,4306227825,4387432626,26.376131,1.439609488,2.962072412,0.047101842,1.588226345
*OC(=O)CCCCCCC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(*)c(C)c2)cc1,1.118497424,22.34721665,0.109759832,3184.801095,3104.824865,3344096943,3430223026,29.23425713,1.537114245,2.901460897,0.06385075,1.537643214
*CCOc1ccc(C(=O)OC(=O)c2ccccc2C(=O)OC(=O)c2ccc(O*)cc2C)cc1,1.273048982,21.82149674,0.095690598,2994.74425,2666.415586,2552004247,2866167110,20.80479103,1.45097312,2.943136668,0.076873699,1.578658781
*CCOc1cccc(C(=O)OC(=O)c2ccc(C(=O)Oc3ccc(O*)c(Cl)c3)cc2)c1,1.308744072,22.35456773,0.090725849,2470.216474,2431.005811,4357793663,4428099634,35.32964506,1.455456135,3.138423252,0.040097671,1.637976531
*CCCOc1cccc(C(=O)OC(=O)c2cccc(C(=O)c3ccc(O*)c(CC)c3)c2)c1,1.16104447,16.68940298,0.077252177,3190.561814,3125.527742,2432838930,2483728943,10.87598706,1.391109306,2.931570654,0.079182863,1.593882476
*CC(=O)OC(=O)COc1ccc(C(=O)c2cccc(C(=O)c3ccc(O*)cc3)c2)cc1,1.262684563,21.57617151,0.092907592,2571.99134,2533.621594,5233411087,5312488646,18.30132067,1.511892711,3.177855458,0.044108539,1.632777617
*CCOc1ccc(C(=O)OC(=O)c2ccc(Oc3ccc(-c4nnc(*)o4)cc3)cc2)cc1,1.264488284,25.87536685,0.10954076,2646.402518,2576.392287,4179761069,4293325483,47.10920626,1.441331136,3.236625687,0.043914022,1.67191344
*CCOCCOCCOC(=O)CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(OCC*)cc2)cc1,1.155007411,20.87718748,0.103822841,3159.626215,3063.319296,4110412793,4239526904,19.06853897,16.47207776,17.8875247,0.084520407,1.554170821
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(OCCOc3ccc(C(*)=O)cc3)cc2)cc1,1.216198846,21.17774405,0.097427986,3224.054862,2958.615307,3360920304,3661712757,16.48292883,3.367510165,5.079437731,0.049069655,1.646793116
*CC(=O)OC(=O)c1cccc(C(=O)OC(=O)COc2ccc(O*)cc2-c2ccccc2)c1,1.269205953,19.23834847,0.080994015,2631.816754,2592.263218,4353419716,4419844521,20.09016419,1.485121238,2.935266401,0.043269264,1.565293954
*CC(=O)OC(=O)COc1ccc(C(C)(C)C2CCC(C)(c3ccc(O*)cc3)CC2)cc1,1.102109906,21.03839731,0.105651388,3092.804688,3055.068987,4249399295,4301887882,29.68948211,1.261854946,2.599375621,0.058910637,1.528895247
*OCCOCCCNC(=O)CCCCC(=O)OC(=O)c1ccc(Cc2ccc(C(=O)O*)cc2)cc1,1.185764466,22.04635689,0.102142604,3078.073651,2988.3592,4537384040,4673247352,26.78230383,8.556362965,9.894113444,0.080078862,1.528970398
*CC(=O)OC(=O)c1cccc(C(=O)OC(=O)COc2ccc(S(=O)(=O)O*)cc2)c1,1.400527901,19.31348231,0.076346839,2285.669305,2254.278291,5787621055,5868194282,21.67096288,1.528477552,2.94189371,0.05785971,1.55351735
*CC(=O)OC(=O)c1ccc(C(=O)Oc2ccc(Oc3ccc(OC(*)=O)cc3)cc2)cc1,1.295177456,22.72097323,0.094884474,2756.381963,2558.42882,3294492778,3548406245,24.86875288,1.552887466,3.205183659,0.043551841,1.628587177
*Oc1ccc(C(=O)OC(=O)COc2ccc(C(C)(C)c3ccc(*)cc3)cc2)c(Br)c1,1.331073339,21.57051946,0.089256481,2402.94853,2366.241442,3722636183,3780362161,28.01945665,1.243346553,2.674371847,0.041831455,1.559174555
*Oc1ccc(C(=O)OC(=O)COc2ccc(C(C)(C)c3ccc(*)cc3)cc2)c(Cl)c1,1.238995951,23.49412849,0.103203891,2639.137564,2569.124757,4521938227,4645173886,30.39773435,1.192182057,2.646227315,0.033750297,1.566539261
*CCCOc1ccc(C(=O)OC(=O)c2cccc(C(=O)OC(=O)c3ccc(*)o3)c2)cc1,1.262444202,22.66398452,0.097037079,2619.583596,2549.104932,3906528023,4015138726,18.21188924,1.435484732,2.935313775,0.069168038,1.581084768
*CC(=O)OC(=O)c1ccc(C(=O)OC(=O)COc2ccc(O*)cc2-c2ccccc2)cc1,1.26988772,23.42256112,0.098609674,2640.721655,2606.205877,4183475953,4238890138,36.9890468,1.378800617,2.832187627,0.078709554,1.566329151
*Oc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(*)cc3)cc2)cc1OC,1.275487777,22.52921232,0.094083666,2512.87645,2465.981034,3854736497,3928066780,18.40837889,1.478298642,3.101303624,0.034268325,1.619569382
*Oc1ccc(OCC(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(*)cc3)cc2)cc1,1.291575337,24.08676268,0.100588112,2431.307737,2403.924378,4683251563,4736531610,32.38217165,1.345036706,2.958932039,0.081318949,1.616754568
*Oc1ccc(C(=O)OC(=O)c2ccc(OCCOc3ccc(C(*)=O)cc3Cl)cc2)cc1OC,1.298123197,22.75174606,0.093960404,2447.603728,2416.557887,4279414263,4334407553,36.32934022,1.556734108,3.188702178,0.112357707,1.622334143
*CC(=O)OC(=O)COc1ccc(C(=O)c2cccc(C(=O)Nc3ccc(*)cc3)c2)cc1,1.253731033,25.16997038,0.10853603,2855.72629,2756.649563,4769684377,4941166710,41.63901739,1.729722215,3.44414382,0.079794656,1.647550183
*Oc1ccc(OCC(=O)OC(=O)COc2ccc(S(=O)(=O)c3ccc(*)cc3)cc2)cc1,1.317106009,20.72088891,0.086279071,2575.693293,2479.053442,4515832844,4692559772,29.58288046,1.595312577,3.051782779,0.021546656,1.567313052
*CC(=O)OC(=O)COc1ccc(NC(=O)c2ccc(Oc3ccc(O*)c(C)c3)cc2)cc1,1.264312424,23.5028873,0.104900202,2789.357066,2661.311479,4033360257,4227070900,26.74969693,1.652441647,3.336660267,0.052914814,1.638358514
*Oc1ccc(C(=O)OC(=O)c2cccc(C(=O)OC(=O)c3ccc(*)cc3)c2)cc1OC,1.291048835,20.86360035,0.087127946,2467.791011,2419.681644,4561211186,4651879993,18.16974264,1.398588652,2.909205154,0.053152778,1.584492506
*CC(=O)OC(=O)c1ccc(C(=O)OCCOCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,1.287464287,23.01511101,0.098409273,2633.284299,2584.743588,4505216843,4590068732,30.67959976,1.612987098,3.041400144,0.068246884,1.558336628
*Oc1ccc(OCC(=O)OC(=O)c2ccc(OCCCCOc3ccc(C(*)=O)cc3)cc2)cc1,1.226605482,23.65352432,0.104894237,2850.736046,2776.065378,4703306235,4829726702,28.6226046,3.902484707,5.362931931,0.033761498,1.568581277
*CCCCOc1cccc(C(=O)OC(=O)c2cccc(C(=O)c3ccc(*)c(CC)c3)c2)c1,1.151760244,19.47027744,0.090372006,2908.993417,2839.357618,4382134868,4489610947,20.97334504,1.302609911,2.826823731,0.092802843,1.588777461
*CCCCCCOC(=O)OCCCCCCOc1ccc(-c2ccc(OCC(=O)OC(=O)C*)cc2)cc1,1.135723425,24.36717559,0.118078859,3097.329026,3004.350371,4603273821,4745717448,42.26127133,122.506771,123.8767715,0.070455096,1.539480593
*CCCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(*)o3)cc2)cc1,1.259891847,19.84668443,0.084974655,2622.387568,2566.954912,4313184679,4406313875,18.853352,1.401659603,3.008672645,0.086732045,1.614624737
*COc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3cccc(O*)c3)cc2)cc1,1.300039482,21.6886309,0.090573335,2543.342276,2506.260611,4993732179,5067599526,17.89670448,1.441746754,3.184255872,0.064988121,1.656052269
*CCOCCOC(=O)CC(=O)OC(=O)c1ccc(C(=O)OC(=O)c2cccc(O*)c2)cc1,1.303753672,18.93030372,0.08094323,2725.418385,2658.421671,4396932776,4507751363,17.36517829,1.605070522,3.060116825,0.054041973,1.566858737
*CCCCCCOC(=O)COCC(=O)OC(=O)c1ccc(C(C)(CC)c2ccc(O*)cc2)cc1,1.123161551,21.30996503,0.104559656,3634.253007,3420.928569,3661442495,3889719593,27.40320464,1.955702221,3.314485077,0.072882824,1.535832952
*CCCCCCOC(=O)COCC(=O)OC(=O)c1cccc(C(=O)c2ccc(*)c(CC)c2)c1,1.151781493,20.28383948,0.097774429,3027.680233,2970.073869,4545503202,4633741072,26.18841757,1.438522311,2.845572687,0.068602613,1.551467169
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(=O)OC(=O)c3ccncc3*)cc2)cc1,1.174205661,17.81454892,0.083369894,3040.473682,2941.759643,3838865873,3967714407,17.6743409,1.541186993,2.941945418,0.057319504,1.5494381
*CCOCCOCCOC(=O)c1cccc(-c2cccc(C(=O)OC(=O)COCC(=O)O*)c2)c1,1.253908872,21.31743511,0.096578515,2841.559923,2762.551404,4283310816,4405948156,38.1814675,2.81129592,4.234078118,0.030716064,1.556528894
*OC(=O)c1cccc(C(=O)OC(=O)COc2ccc(C(C)(C)c3ccc(*)o3)cc2)c1,1.222599949,23.53245691,0.102814263,2622.72852,2535.133657,3244242232,3356084486,37.61403878,1.444448293,2.912225462,0.064697045,1.570916029
*CCOCCOC(=O)c1cccc(C(=O)OC(=O)c2cccc(C(=O)NNC(=O)C*)c2)c1,1.266981817,22.36061105,0.098851592,2818.667232,2764.090418,5095614875,5196177184,30.41100761,1.682669811,3.139260104,0.070382352,1.567351362
*Oc1ccc(C(=O)OC(=O)c2ccc(Oc3ccc(-c4nnc(*)o4)cc3)cc2)cc1Cl,1.338697062,24.49927241,0.094909198,2379.849695,2322.171251,3677419765,3768587578,34.18149645,1.437789265,3.214881527,0.031826862,1.666460999
*OC(=O)c1ccc(C(=O)OC(=O)COc2ccc(C(C)(C)c3ccc(*)o3)cc2)cc1,1.224836675,23.21488387,0.101426773,2812.589948,2706.803343,4116540911,4277446363,32.42989845,1.356583602,2.846662824,0.054433431,1.577998486
*CCOCCOC(=O)c1ccc(C(=O)OC(=O)c2cccc(C(=O)NNC(=O)C*)c2)cc1,1.258371161,21.31549781,0.094231365,2784.218841,2731.127343,4986304471,5083234177,23.73102519,1.754898491,3.276452462,0.06351953,1.587940166
*CCOCCOC(=O)c1ccc(CCc2ccc(C(=O)OC(=O)c3cccc(O*)c3)cc2)cc1,1.206538962,21.14434326,0.097274326,2875.003922,2788.698024,4884323268,5035423516,17.70505641,1.399989498,2.90459226,0.067710998,1.582593682
*CCCOc1ccc(C(=O)OC(=O)c2ccc(CCc3ccc(C(=O)O*)cc3)cc2)cc1OC,1.193077292,24.08758959,0.1108147,2878.147016,2792.528783,4375352625,4509488695,34.45742859,1.421192355,2.923183424,0.100567035,1.581768336
